UNI_ID,UNI_Name,Type,Province,City,Established_Year,HEC_Ranking,HEC_Category,Department_Name,Department_Category,Year,Total_Enrollment,Male_Enrollment,Female_Enrollment,Faculty_Count,Student_Faculty_Ratio,PhD_Students,MS_MPhil_Students,BS_Students,Scholarship_Students,International_Students,Research_Papers_Published,Avg_CGPA,Employment_Ratio_Pct,Dropout_Rate_Pct,Avg_Student_Background,Fee_Per_Semester_PKR,Lab_Count,Industry_Tie_Ups,Entry_Test_Required,Entry_Test_Type,Entry_Test_Tier,Entry_Test_Passing_Criteria,No_of_Buildings,HEC_Ranking_is_imputed,Industry_Tie_Ups_is_imputed,Fee_Per_Semester_PKR_is_imputed,Scholarship_Students_is_imputed,International_Students_is_imputed,Avg_CGPA_is_imputed,No_of_Buildings_is_imputed,Lab_Count_is_imputed,Dropout_Rate_Pct_is_imputed,Research_Papers_Published_is_imputed,BS_Students_is_imputed,PhD_Students_is_imputed,MS_MPhil_Students_is_imputed,Avg_Student_Background_is_imputed,Entry_Test_Tier_is_imputed,Entry_Test_Passing_Criteria_is_imputed,Female_Share_Pct,Gender_Balance_Category,Annual_Fee_PKR,Fee_Band,Research_Per_Faculty,Campus_Density,Is_Overcrowded,PG_Ratio,Is_Research_Focused,Selectivity_Score,University_Score,Fee_Value_Score,Peer_CGPA_Gap,Risk_Index
PK-PUN-013,Information Technology University Punjab,Public,Punjab,Lahore,2012,27.0,W2,Software Engineering,STEM,2022,645,419,226,22,29.3,20.0,113.0,512.0,60.0,26.5,54.5,2.83,83.6,8.2,Mixed Urban-Rural,22839.0,11.0,6.0,Yes,ITU Entry Test,Medium,50% / 100 marks,10.0,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,35.038759689922486,Balanced,45678.0,Low,2.477272727272727,64.5,1,20.62015503875969,0,1.1045454545454545,0.4432560774063433,183.0202723411708,-0.3283734939759033,0.6070861442722426
PK-PUN-013,Information Technology University Punjab,Public,Punjab,Lahore,2012,27.0,W2,Software Engineering,STEM,2023,722,442,280,29,24.9,0.0,16.0,706.0,118.0,59.0,14.0,2.75,80.5,5.2,Mixed Urban-Rural,24839.0,9.0,21.0,Yes,ITU Entry Test,Medium,50% / 100 marks,11.0,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,38.78116343490305,Balanced,49678.0,Mid,0.4827586206896552,65.63636363636364,1,2.21606648199446,0,1.0681818181818181,0.4432560774063433,162.043560529812,-0.4083734939759034,0.4645230675636897
PK-PUN-013,Information Technology University Punjab,Public,Punjab,Lahore,2012,27.0,W2,Software Engineering,STEM,2024,690,400,290,23,30.0,36.0,0.0,654.0,72.0,21.0,54.5,2.97,76.5,15.2,Mostly Rural,13569.0,10.0,10.0,Yes,ITU Entry Test,Medium,50% / 100 marks,11.0,False,False,False,True,False,False,False,False,False,True,True,False,True,False,False,False,42.028985507246375,Balanced,27138.0,Low,2.369565217391304,62.72727272727273,1,5.217391304347826,0,1.1681818181818182,0.4432560774063433,281.8925491930135,-0.1883734939759032,0.6883185536721971
PK-PUN-013,Information Technology University Punjab,Public,Punjab,Lahore,2012,27.0,W2,Software Engineering,STEM,2025,828,424,404,26,31.8,47.0,125.0,656.0,117.0,26.5,61.0,3.17,84.2,13.2,Mostly Urban,15285.0,3.0,29.0,Yes,ITU Entry Test,Medium,50% / 100 marks,11.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,48.792270531400966,Balanced,30570.0,Low,2.3461538461538463,75.27272727272727,1,20.77294685990338,0,1.259090909090909,0.4432560774063433,275.4334314687602,0.011626506024096539,0.6013816685142609
PK-PUN-013,Information Technology University Punjab,Public,Punjab,Lahore,2012,27.0,W2,Telecommunication,STEM,2022,906,547,359,29,31.2,57.0,118.0,731.0,72.0,12.0,54.5,3.24,80.1,9.2,Mostly Urban,25215.0,7.0,10.0,Yes,ITU Entry Test,Medium,50% / 100 marks,8.0,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,39.624724061810156,Balanced,50430.0,Mid,1.8793103448275863,113.25,1,19.315673289183223,0,1.290909090909091,0.4432560774063433,158.83402736466388,0.08162650602409682,0.6028136499778396
PK-PUN-013,Information Technology University Punjab,Public,Punjab,Lahore,2012,27.0,W2,Telecommunication,STEM,2023,939,481,458,32,29.3,14.0,147.0,778.0,133.0,27.0,6.0,3.19,71.3,17.8,Mostly Urban,30056.0,20.0,10.0,Yes,ITU Entry Test,Medium,50% / 100 marks,10.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,48.77529286474974,Balanced,60112.0,Mid,0.1875,93.9,1,17.145899893503728,0,1.268181818181818,0.4432560774063433,118.61192440777216,0.03162650602409656,0.6684331722968079
PK-PUN-013,Information Technology University Punjab,Public,Punjab,Lahore,2012,27.0,W2,Telecommunication,STEM,2024,1042,553,489,35,29.8,11.0,168.0,863.0,154.0,52.0,57.0,3.43,75.9,9.8,Mixed Urban-Rural,8779.0,5.0,1.0,Yes,ITU Entry Test,Medium,50% / 100 marks,9.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,46.92898272552783,Balanced,17558.0,Low,1.6285714285714286,115.77777777777777,1,17.178502879078692,0,1.3772727272727272,0.4432560774063433,432.28158104567717,0.27162650602409677,0.5298469170743925
PK-PUN-013,Information Technology University Punjab,Public,Punjab,Lahore,2012,27.0,W2,Telecommunication,STEM,2025,1055,444,611,35,30.1,60.0,165.0,830.0,141.0,26.5,54.5,3.07,82.6,7.3,Mixed Urban-Rural,42807.0,17.0,2.0,Yes,ITU Entry Test,Medium,50% / 100 marks,9.0,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,57.91469194312796,Balanced,85614.0,High,1.5571428571428572,117.22222222222223,1,21.32701421800948,0,1.2136363636363634,0.4432560774063433,96.47954773751955,-0.08837349397590355,0.37642692491337465
PK-PUN-024,Islamia University of Bahawalpur,Public,Punjab,Bahawalpur,1975,23.0,W2,Business Administration,Business,2022,207,142,65,8,25.9,9.0,18.0,180.0,29.0,41.0,4.0,2.77,66.8,10.6,Mostly Rural,10019.0,12.0,16.0,Yes,IUB Entry Test,Easy,45% / 100 marks,28.0,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,31.40096618357488,Balanced,20038.0,Low,0.5,7.392857142857143,0,13.043478260869565,0,0.5772727272727273,0.4350514148871938,333.3666034534384,-0.38837349397590337,0.6552682548799783
PK-PUN-024,Islamia University of Bahawalpur,Public,Punjab,Bahawalpur,1975,23.0,W2,Business Administration,Business,2023,225,119,106,8,28.1,13.0,0.0,212.0,37.0,4.0,53.0,3.12,77.3,11.0,Mixed Urban-Rural,20609.0,7.0,20.0,Yes,IUB Entry Test,Easy,45% / 100 marks,26.0,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,47.11111111111111,Balanced,41218.0,Low,6.625,8.653846153846153,0,5.777777777777778,0,0.7363636363636363,0.4350514148871938,187.53942452326652,-0.03837349397590328,0.5346230073848325
PK-PUN-024,Islamia University of Bahawalpur,Public,Punjab,Bahawalpur,1975,23.0,W2,Business Administration,Business,2024,217,129,88,8,27.1,0.0,42.0,175.0,8.0,52.0,53.0,3.12,68.2,14.4,Mostly Rural,33121.0,19.0,11.0,Yes,IUB Entry Test,Easy,45% / 100 marks,28.0,False,False,False,False,False,True,False,False,False,True,True,True,False,False,False,False,40.55299539170507,Balanced,66242.0,Mid,6.625,7.75,0,19.35483870967742,0,0.7363636363636363,0.4350514148871938,102.95582862836267,-0.03837349397590328,0.6561956502838416
PK-PUN-024,Islamia University of Bahawalpur,Public,Punjab,Bahawalpur,1975,23.0,W2,Business Administration,Business,2025,209,147,62,8,26.1,0.0,14.0,195.0,32.0,49.0,77.0,3.52,69.1,3.0,Mostly Urban,43505.0,1.0,14.0,Yes,IUB Entry Test,Easy,45% / 100 marks,29.0,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,29.665071770334926,Male Dominated,87010.0,High,9.625,7.206896551724138,0,6.698564593301436,0,0.9181818181818181,0.4350514148871938,79.41615906217676,0.36162650602409663,0.5205720160895014
PK-PUN-024,Islamia University of Bahawalpur,Public,Punjab,Bahawalpur,1975,23.0,W2,Civil Engineering,STEM,2022,420,252,168,12,35.0,19.0,68.0,333.0,29.0,12.0,25.0,3.12,64.7,17.2,Mixed Urban-Rural,42525.0,2.0,23.0,Yes,IUB Entry Test,Easy,45% / 100 marks,28.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,40.0,Balanced,85050.0,High,2.0833333333333335,15.0,0,20.714285714285715,0,0.7363636363636363,0.4350514148871938,76.07289829512052,-0.03837349397590328,0.8003907808357394
PK-PUN-024,Islamia University of Bahawalpur,Public,Punjab,Bahawalpur,1975,23.0,W2,Civil Engineering,STEM,2023,516,226,290,20,25.8,21.0,2.0,493.0,48.0,32.0,20.0,3.54,69.0,7.2,Mostly Rural,42279.0,16.0,0.0,Yes,IUB Entry Test,Easy,45% / 100 marks,33.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,56.201550387596896,Balanced,84558.0,High,1.0,15.636363636363637,0,4.457364341085271,0,0.9272727272727272,0.4350514148871938,81.60079472078337,0.38162650602409665,0.3461512148848736
PK-PUN-024,Islamia University of Bahawalpur,Public,Punjab,Bahawalpur,1975,23.0,W2,Civil Engineering,STEM,2024,466,244,222,13,35.8,25.0,33.0,408.0,81.0,32.0,44.0,2.6,74.0,14.7,Mixed Urban-Rural,30296.0,15.0,17.0,Yes,IUB Entry Test,Easy,45% / 100 marks,27.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,47.63948497854077,Balanced,60592.0,Mid,3.3846153846153846,17.25925925925926,0,12.446351931330472,0,0.5,0.4350514148871938,122.12833377343544,-0.5583734939759033,0.6844786682684968
PK-PUN-024,Islamia University of Bahawalpur,Public,Punjab,Bahawalpur,1975,23.0,W2,Civil Engineering,STEM,2025,572,361,211,19,30.1,1.0,13.0,558.0,80.0,37.0,58.0,3.56,66.4,15.6,Mostly Urban,36392.0,20.0,5.0,Yes,IUB Entry Test,Easy,45% / 100 marks,28.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,36.888111888111894,Balanced,72784.0,Mid,3.0526315789473686,20.428571428571427,0,2.4475524475524475,0,0.9363636363636363,0.4350514148871938,91.22884150362718,0.40162650602409666,0.7470634904597521
PK-PUN-024,Islamia University of Bahawalpur,Public,Punjab,Bahawalpur,1975,23.0,W2,Environmental Science,STEM,2022,205,130,75,6,34.2,13.0,0.0,192.0,29.0,53.0,60.0,3.06,51.2,2.8,Mostly Urban,29858.0,10.0,11.0,Yes,IUB Entry Test,Easy,45% / 100 marks,32.0,False,False,True,True,False,False,False,False,False,False,False,False,False,True,False,False,36.58536585365854,Balanced,59716.0,Mid,10.0,6.40625,0,6.341463414634147,0,0.709090909090909,0.4350514148871938,85.73916538281198,-0.09837349397590334,0.5341082318715017
PK-PUN-024,Islamia University of Bahawalpur,Public,Punjab,Bahawalpur,1975,23.0,W2,Environmental Science,STEM,2023,224,137,87,6,37.3,8.0,1.0,215.0,25.0,32.0,58.0,3.38,52.9,14.4,Mostly Rural,23029.0,10.0,16.0,Yes,IUB Entry Test,Easy,45% / 100 marks,32.0,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,38.839285714285715,Balanced,46058.0,Low,9.666666666666666,7.0,0,4.017857142857143,0,0.8545454545454545,0.4350514148871938,114.8551825958574,0.2216265060240965,0.7789872927585652
PK-PUN-024,Islamia University of Bahawalpur,Public,Punjab,Bahawalpur,1975,23.0,W2,Environmental Science,STEM,2024,273,177,96,9,30.3,1.0,21.0,251.0,26.0,7.0,78.0,3.55,54.5,10.6,Mostly Urban,40145.0,10.0,4.0,Yes,IUB Entry Test,Easy,45% / 100 marks,28.0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,35.16483516483517,Balanced,80290.0,High,8.666666666666666,9.75,0,8.058608058608058,0,0.9318181818181817,0.4350514148871938,67.87893884668078,0.39162650602409643,0.6647707115017637
PK-PUN-024,Islamia University of Bahawalpur,Public,Punjab,Bahawalpur,1975,23.0,W2,Environmental Science,STEM,2025,265,169,96,10,26.5,11.0,46.0,208.0,8.0,12.0,55.0,3.12,57.3,1.9,Mostly Rural,36788.0,3.0,13.0,Yes,IUB Entry Test,Easy,45% / 100 marks,27.0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,36.22641509433962,Balanced,73576.0,Mid,5.5,9.814814814814815,0,21.50943396226415,0,0.7363636363636363,0.4350514148871938,77.87865608350549,-0.03837349397590328,0.43918286508909743
PK-PUN-024,Islamia University of Bahawalpur,Public,Punjab,Bahawalpur,1975,23.0,W2,Mathematics,STEM,2022,160,95,65,5,32.0,0.0,20.0,140.0,21.0,30.0,65.0,3.06,55.9,2.4,Mixed Urban-Rural,26432.0,17.0,24.0,Yes,IUB Entry Test,Easy,45% / 100 marks,30.0,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,40.625,Balanced,52864.0,Mid,13.0,5.333333333333333,0,12.5,0,0.709090909090909,0.4350514148871938,105.74303874092008,-0.09837349397590334,0.4641180475315296
PK-PUN-024,Islamia University of Bahawalpur,Public,Punjab,Bahawalpur,1975,23.0,W2,Mathematics,STEM,2023,166,103,63,6,27.7,0.0,3.0,163.0,16.0,26.0,22.0,3.09,58.6,5.1,Mostly Rural,31417.0,14.0,24.0,Yes,IUB Entry Test,Easy,45% / 100 marks,26.0,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,37.95180722891566,Balanced,62834.0,Mid,3.6666666666666665,6.384615384615385,0,1.8072289156626504,0,0.7227272727272727,0.4350514148871938,93.26160995639304,-0.06837349397590353,0.49967492193538215
PK-PUN-024,Islamia University of Bahawalpur,Public,Punjab,Bahawalpur,1975,23.0,W2,Mathematics,STEM,2024,152,78,74,5,30.4,7.0,27.0,118.0,24.0,31.0,73.0,2.86,61.1,6.0,Mostly Urban,40927.0,7.0,29.0,Yes,IUB Entry Test,Easy,45% / 100 marks,30.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,48.68421052631579,Balanced,81854.0,High,14.6,5.066666666666666,0,22.36842105263158,0,0.618181818181818,0.4350514148871938,74.64509981186013,-0.2983734939759035,0.442386842697074
PK-PUN-024,Islamia University of Bahawalpur,Public,Punjab,Bahawalpur,1975,23.0,W2,Mathematics,STEM,2025,179,121,58,5,35.8,0.0,1.0,178.0,18.0,18.0,63.0,2.69,65.4,9.4,Mostly Urban,30985.0,10.0,13.0,Yes,IUB Entry Test,Easy,45% / 100 marks,34.0,False,False,False,False,False,False,False,True,False,False,True,True,False,False,False,False,32.402234636871505,Balanced,61970.0,Mid,12.6,5.264705882352941,0,0.5586592178770949,0,0.5409090909090908,0.4350514148871938,105.53493625948039,-0.46837349397590344,0.7244860519449382
PK-PUN-024,Islamia University of Bahawalpur,Public,Punjab,Bahawalpur,1975,23.0,W2,Mechanical Engineering,STEM,2022,871,348,523,29,30.0,50.0,129.0,692.0,76.0,50.0,8.0,2.98,76.6,13.8,Mostly Rural,29858.0,11.0,12.0,Yes,IUB Entry Test,Easy,45% / 100 marks,32.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,60.0459242250287,Female Dominated,59716.0,Mid,0.27586206896551724,27.21875,0,20.55109070034443,0,0.6727272727272726,0.4350514148871938,128.27382945944134,-0.1783734939759034,0.4861265955726106
PK-PUN-024,Islamia University of Bahawalpur,Public,Punjab,Bahawalpur,1975,23.0,W2,Mechanical Engineering,STEM,2023,924,392,532,33,28.0,73.0,17.0,834.0,14.0,1.0,4.0,2.94,79.7,10.6,Mostly Urban,31702.0,10.0,32.0,Yes,IUB Entry Test,Easy,45% / 100 marks,26.0,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,57.57575757575758,Balanced,63404.0,Mid,0.12121212121212122,35.53846153846154,0,9.740259740259742,0,0.6545454545454544,0.4350514148871938,125.70184846381932,-0.21837349397590344,0.4244901673908754
PK-PUN-024,Islamia University of Bahawalpur,Public,Punjab,Bahawalpur,1975,23.0,W2,Mechanical Engineering,STEM,2024,892,562,330,27,33.0,57.0,70.0,765.0,29.0,32.0,53.0,3.12,79.9,2.8,Mixed Urban-Rural,14095.0,16.0,17.0,Yes,IUB Entry Test,Easy,45% / 100 marks,29.0,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,36.99551569506727,Balanced,28190.0,Low,1.962962962962963,30.75862068965517,0,14.237668161434977,0,0.7363636363636363,0.4350514148871938,283.43384178786806,-0.03837349397590328,0.517649246211886
PK-PUN-024,Islamia University of Bahawalpur,Public,Punjab,Bahawalpur,1975,23.0,W2,Mechanical Engineering,STEM,2025,954,600,354,34,28.1,17.0,87.0,850.0,42.0,1.0,52.0,3.12,74.7,11.2,Mostly Urban,12443.0,8.0,16.0,Yes,IUB Entry Test,Easy,45% / 100 marks,27.0,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,37.10691823899371,Balanced,24886.0,Low,1.5294117647058822,35.333333333333336,0,10.90146750524109,0,0.7363636363636363,0.4350514148871938,300.1687695893273,-0.03837349397590328,0.6352292322986676
PK-PUN-024,Islamia University of Bahawalpur,Public,Punjab,Bahawalpur,1975,23.0,W2,Physics,STEM,2022,339,150,189,12,28.2,5.0,8.0,326.0,35.0,39.0,53.0,2.7,48.6,7.4,Mostly Rural,10112.0,8.0,5.0,Yes,IUB Entry Test,Easy,45% / 100 marks,27.0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,55.75221238938053,Balanced,20224.0,Low,4.416666666666667,12.555555555555555,0,3.8348082595870205,0,0.5454545454545455,0.4350514148871938,240.3085443037975,-0.4583734939759032,0.37952886963625915
PK-PUN-024,Islamia University of Bahawalpur,Public,Punjab,Bahawalpur,1975,23.0,W2,Physics,STEM,2023,326,205,121,11,29.6,9.0,21.0,296.0,5.0,32.0,41.0,3.31,46.7,5.2,Mixed Urban-Rural,13379.0,14.0,31.0,Yes,IUB Entry Test,Easy,45% / 100 marks,26.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,37.11656441717792,Balanced,26758.0,Low,3.727272727272727,12.538461538461538,0,9.202453987730062,0,0.8227272727272728,0.4350514148871938,174.52724418865387,0.15162650602409666,0.5295490010149436
PK-PUN-024,Islamia University of Bahawalpur,Public,Punjab,Bahawalpur,1975,23.0,W2,Physics,STEM,2024,357,147,210,15,23.8,6.0,53.0,298.0,6.0,32.0,67.0,3.12,47.3,10.3,Mostly Rural,42552.0,4.0,20.0,Yes,IUB Entry Test,Easy,45% / 100 marks,31.0,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,58.82352941176471,Balanced,85104.0,High,4.466666666666667,11.516129032258064,0,16.5266106442577,0,0.7363636363636363,0.4350514148871938,55.57905621357398,-0.03837349397590328,0.3626354001323581
PK-PUN-024,Islamia University of Bahawalpur,Public,Punjab,Bahawalpur,1975,23.0,W2,Physics,STEM,2025,356,210,146,11,32.4,28.0,14.0,314.0,53.0,51.0,12.0,2.84,56.9,7.2,Mostly Rural,14363.0,19.0,16.0,Yes,IUB Entry Test,Easy,45% / 100 marks,32.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,41.01123595505618,Balanced,28726.0,Low,1.0909090909090908,11.125,0,11.797752808988763,0,0.609090909090909,0.4350514148871938,198.07839587829838,-0.31837349397590353,0.5615262551309596
PK-PUN-024,Islamia University of Bahawalpur,Public,Punjab,Bahawalpur,1975,23.0,W2,Political Science,Arts & Social Sciences,2022,939,590,349,26,36.1,0.0,44.0,895.0,103.0,32.0,53.0,3.56,53.4,4.1,Mostly Urban,23870.0,4.0,16.0,Yes,IUB Entry Test,Easy,45% / 100 marks,28.0,False,True,False,False,True,False,False,False,False,True,True,True,False,False,False,False,37.167199148029816,Balanced,47740.0,Mid,2.0384615384615383,33.535714285714285,0,4.685835995740149,0,0.9363636363636363,0.4350514148871938,111.85588604943443,0.40162650602409666,0.574546358619208
PK-PUN-024,Islamia University of Bahawalpur,Public,Punjab,Bahawalpur,1975,23.0,W2,Political Science,Arts & Social Sciences,2023,921,398,523,27,34.1,0.0,91.0,830.0,27.0,32.0,40.0,2.95,42.7,15.5,Mostly Urban,29858.0,1.0,34.0,Yes,IUB Entry Test,Easy,45% / 100 marks,28.0,False,False,True,False,True,False,True,False,False,False,True,True,False,True,False,False,56.78610206297503,Balanced,59716.0,Mid,1.4814814814814814,32.892857142857146,0,9.88056460369164,0,0.6590909090909092,0.4350514148871938,71.50512425480609,-0.2083734939759032,0.59464391044584
PK-PUN-024,Islamia University of Bahawalpur,Public,Punjab,Bahawalpur,1975,23.0,W2,Political Science,Arts & Social Sciences,2024,855,531,324,25,34.2,58.0,110.0,687.0,145.0,49.0,55.0,3.57,47.9,14.7,Mostly Urban,44592.0,4.0,16.0,Yes,IUB Entry Test,Easy,45% / 100 marks,28.0,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,37.89473684210527,Balanced,89184.0,High,2.2,30.535714285714285,0,19.649122807017545,0,0.9409090909090907,0.4350514148871938,53.7091855041263,0.41162650602409645,0.7618735231087186
PK-PUN-024,Islamia University of Bahawalpur,Public,Punjab,Bahawalpur,1975,23.0,W2,Political Science,Arts & Social Sciences,2025,1083,727,356,36,30.1,13.0,0.0,1070.0,26.0,58.0,53.0,3.68,43.5,16.6,Mostly Urban,14113.0,17.0,10.0,Yes,IUB Entry Test,Easy,45% / 100 marks,28.0,False,False,False,False,False,False,True,False,False,True,True,False,True,True,False,False,32.87165281625116,Balanced,28226.0,Low,1.4722222222222223,38.67857142857143,0,1.2003693444136658,0,0.990909090909091,0.4350514148871938,154.1132289378587,0.5216265060240968,0.8060345220389671
PK-PUN-024,Islamia University of Bahawalpur,Public,Punjab,Bahawalpur,1975,23.0,W2,Statistics,STEM,2022,780,508,272,33,23.6,22.0,102.0,656.0,43.0,40.0,67.0,3.23,63.6,14.4,Mostly Urban,17568.0,9.0,5.0,Yes,IUB Entry Test,Easy,45% / 100 marks,26.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,34.87179487179487,Balanced,35136.0,Low,2.0303030303030303,30.0,0,15.897435897435896,0,0.7863636363636363,0.4350514148871938,181.01092896174862,0.07162650602409659,0.6745753032593006
PK-PUN-024,Islamia University of Bahawalpur,Public,Punjab,Bahawalpur,1975,23.0,W2,Statistics,STEM,2023,914,350,564,31,29.5,0.0,37.0,877.0,38.0,29.0,48.0,3.33,57.2,10.6,Mixed Urban-Rural,25519.0,5.0,12.0,Yes,IUB Entry Test,Easy,45% / 100 marks,32.0,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False,False,61.70678336980306,Female Dominated,51038.0,Mid,1.5483870967741935,28.5625,0,4.048140043763676,0,0.8318181818181818,0.4350514148871938,112.07335710646969,0.17162650602409668,0.4002402967290817
PK-PUN-024,Islamia University of Bahawalpur,Public,Punjab,Bahawalpur,1975,23.0,W2,Statistics,STEM,2024,904,632,272,37,24.4,2.0,37.0,865.0,16.0,32.0,26.0,3.49,60.6,17.1,Mostly Urban,29858.0,6.0,26.0,Yes,IUB Entry Test,Easy,45% / 100 marks,34.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,30.08849557522124,Balanced,59716.0,Mid,0.7027027027027027,26.58823529411765,0,4.314159292035398,0,0.9045454545454545,0.4350514148871938,101.48034027731262,0.3316265060240968,0.7836250545492701
PK-PUN-024,Islamia University of Bahawalpur,Public,Punjab,Bahawalpur,1975,23.0,W2,Statistics,STEM,2025,983,656,327,29,33.9,2.0,21.0,960.0,160.0,2.0,54.0,2.96,59.2,17.5,Mostly Urban,25012.0,11.0,22.0,Yes,IUB Entry Test,Easy,45% / 100 marks,32.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,33.26551373346897,Balanced,50024.0,Mid,1.8620689655172413,30.71875,0,2.3397761953204474,0,0.6636363636363636,0.4350514148871938,118.34319526627219,-0.19837349397590343,0.8599979173037865
PK-PUN-008,King Edward Medical University,Public,Punjab,Lahore,1860,9.0,W3,BDS,STEM,2022,1561,868,693,45,34.7,29.0,276.0,1256.0,229.0,27.0,65.0,3.2,82.7,3.4,Mostly Urban,56766.0,15.0,1.0,Yes,MDCAT (PMC),Difficult,65% / 210 marks,18.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,44.39461883408072,Balanced,113532.0,High,1.4444444444444444,86.72222222222223,1,19.538757206918643,0,1.7727272727272727,0.43108655431550136,72.84289891836663,0.0017948717948716997,0.47605869036696613
PK-PUN-008,King Edward Medical University,Public,Punjab,Lahore,1860,9.0,W3,BDS,STEM,2023,1750,1083,667,60,29.2,103.0,75.0,1572.0,36.0,60.0,18.0,3.01,90.2,1.8,Mostly Urban,73182.0,12.0,10.0,Yes,MDCAT (PMC),Difficult,65% / 210 marks,22.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,38.114285714285714,Balanced,146364.0,High,0.3,79.54545454545455,1,10.17142857142857,0,1.6863636363636363,0.43108655431550136,61.62717608155011,-0.1882051282051287,0.44706492601771125
PK-PUN-008,King Edward Medical University,Public,Punjab,Lahore,1860,9.0,W3,BDS,STEM,2024,1632,838,794,48,34.0,18.0,89.0,1525.0,58.0,25.0,72.0,2.96,85.9,6.9,Mostly Urban,59931.0,18.0,17.0,Yes,MDCAT (PMC),Difficult,65% / 210 marks,20.0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,48.65196078431372,Balanced,119862.0,High,1.5,81.6,1,6.556372549019608,0,1.6636363636363636,0.43108655431550136,71.66574894461965,-0.2382051282051285,0.4983799526391766
PK-PUN-008,King Edward Medical University,Public,Punjab,Lahore,1860,9.0,W3,BDS,STEM,2025,1752,1037,715,60,29.2,8.0,117.0,1627.0,175.0,54.0,23.0,3.26,92.5,10.4,Mixed Urban-Rural,63250.0,12.5,21.0,Yes,MDCAT (PMC),Difficult,65% / 210 marks,18.0,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,40.81050228310502,Balanced,126500.0,High,0.38333333333333336,97.33333333333333,1,7.134703196347032,0,1.7999999999999998,0.43108655431550136,73.12252964426877,0.06179487179487131,0.5947769752187861
PK-PUN-008,King Edward Medical University,Public,Punjab,Lahore,1860,9.0,W3,MBBS,STEM,2022,1956,1111,845,85,23.0,23.0,91.0,1842.0,389.0,44.0,72.0,3.13,85.3,10.5,Mixed Urban-Rural,73039.0,13.0,4.0,Yes,MDCAT (PMC),Difficult,65% / 210 marks,19.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,43.20040899795501,Balanced,146078.0,High,0.8470588235294118,102.94736842105263,1,5.828220858895705,0,1.7409090909090907,0.43108655431550136,58.39346102767015,-0.06820512820512858,0.5091451859258963
PK-PUN-008,King Edward Medical University,Public,Punjab,Lahore,1860,9.0,W3,MBBS,STEM,2023,2086,1263,823,74,28.2,127.0,78.0,1881.0,175.0,58.0,72.0,2.82,93.8,3.6,Mixed Urban-Rural,32502.0,17.0,17.0,Yes,MDCAT (PMC),Difficult,65% / 210 marks,19.0,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,39.45349952061362,Balanced,65004.0,Mid,0.972972972972973,109.78947368421052,1,9.827420901246404,0,1.5999999999999999,0.43108655431550136,144.29881238077655,-0.37820512820512864,0.4600850877066587
