UNI_ID,UNI_Name,Type,Province,City,Established_Year,HEC_Ranking,HEC_Category,Department_Name,Department_Category,Year,Total_Enrollment,Male_Enrollment,Female_Enrollment,Faculty_Count,Student_Faculty_Ratio,PhD_Students,MS_MPhil_Students,BS_Students,Scholarship_Students,International_Students,Research_Papers_Published,Avg_CGPA,Employment_Ratio_Pct,Dropout_Rate_Pct,Avg_Student_Background,Fee_Per_Semester_PKR,Lab_Count,Industry_Tie_Ups,Entry_Test_Required,Entry_Test_Type,Entry_Test_Tier,Entry_Test_Passing_Criteria,No_of_Buildings
PK-KPK-007,Gomal University Dera Ismail Khan,Public,KPK,Dera Ismail Khan,1974,49,W1,Urdu,Arts & Social Sciences,2022,253,98,155,7,36.1,15,0,238,6,,45,2.62,41.7,12.9,Mixed Urban-Rural,8375,,28,Yes,Gomal Entry Test,Easy,40% / 100 marks,17
PK-KPK-007,Gomal University Dera Ismail Khan,Public,KPK,Dera Ismail Khan,1974,49,W1,Urdu,Arts & Social Sciences,2023,273,128,145,8,34.1,20,26,227,36,14,60,3.56,37.5,13.1,Mostly Rural,18341,5,15,Yes,Gomal Entry Test,Easy,40% / 100 marks,19
PK-KPK-007,Gomal University Dera Ismail Khan,Public,KPK,Dera Ismail Khan,1974,49,W1,Urdu,Arts & Social Sciences,2024,291,182,109,8,36.4,2,39,250,,51,42,,42.2,11.6,Mixed Urban-Rural,35292,19,1,Yes,Gomal Entry Test,Easy,40% / 100 marks,15
PK-KPK-007,Gomal University Dera Ismail Khan,Public,KPK,Dera Ismail Khan,1974,49,W1,Urdu,Arts & Social Sciences,2025,278,158,120,12,23.2,9,8,261,33,,53,3.03,34.3,7.4,Mixed Urban-Rural,16772,6,,Yes,Gomal Entry Test,Easy,40% / 100 marks,16
PK-KPK-003,Islamia College University Peshawar,Public,KPK,Peshawar,1913,37,W2,Business Administration,Business,2022,509,326,183,19,26.8,22,56,431,69,31,51,2.85,68.5,5.1,Mostly Urban,26958,12,,Yes,ICU Entry Test,Easy,45% / 100 marks,19
PK-KPK-003,Islamia College University Peshawar,Public,KPK,Peshawar,1913,37,W2,Business Administration,Business,2023,512,283,229,16,32,36,23,453,72,0,26,3.09,71.8,15.2,Mixed Urban-Rural,12665,12,33,Yes,ICU Entry Test,Easy,45% / 100 marks,14
PK-KPK-003,Islamia College University Peshawar,Public,KPK,Peshawar,1913,37,W2,Business Administration,Business,2024,498,317,181,16,31.1,24,0,474,58,,40,3.63,74.7,16.6,Mixed Urban-Rural,41264,11,,Yes,ICU Entry Test,Easy,45% / 100 marks,18
PK-KPK-003,Islamia College University Peshawar,Public,KPK,Peshawar,1913,37,W2,Business Administration,Business,2025,552,373,179,18,30.7,3,36,513,,57,19,2.89,63.6,1.8,Mostly Urban,39457,2,,Yes,ICU Entry Test,Easy,45% / 100 marks,14
PK-KPK-003,Islamia College University Peshawar,Public,KPK,Peshawar,1913,37,W2,Civil Engineering,STEM,2022,850,561,289,26,32.7,0,46,804,25,41,15,3.04,60.2,,Mixed Urban-Rural,12719,9,27,Yes,ICU Entry Test,Easy,45% / 100 marks,18
PK-KPK-003,Islamia College University Peshawar,Public,KPK,Peshawar,1913,37,W2,Civil Engineering,STEM,2023,743,443,300,21,35.4,14,113,616,,,64,3.38,66.6,7.6,Mostly Urban,14972,,,Yes,ICU Entry Test,Easy,45% / 100 marks,
PK-KPK-003,Islamia College University Peshawar,Public,KPK,Peshawar,1913,37,W2,Civil Engineering,STEM,2024,901,366,535,27,33.4,63,98,740,150,3,,3.64,63.5,13.2,Mostly Urban,9586,8,,Yes,ICU Entry Test,Easy,45% / 100 marks,17
PK-KPK-003,Islamia College University Peshawar,Public,KPK,Peshawar,1913,37,W2,Civil Engineering,STEM,2025,879,397,482,26,33.8,50,,,126,,35,3.1,64.8,12.1,,18782,,,Yes,ICU Entry Test,Easy,45% / 100 marks,17
PK-KPK-003,Islamia College University Peshawar,Public,KPK,Peshawar,1913,37,W2,Computer Science,STEM,2022,208,136,72,9,23.1,,25,,11,29,71,3.41,84.6,12,Mostly Rural,32272,1,14,Yes,ICU Entry Test,Easy,45% / 100 marks,20
PK-KPK-003,Islamia College University Peshawar,Public,KPK,Peshawar,1913,37,W2,Computer Science,STEM,2023,214,114,100,6,35.7,6,30,178,10,1,38,2.95,84.1,10.4,Mostly Rural,10816,7,,Yes,ICU Entry Test,Easy,45% / 100 marks,18
PK-KPK-003,Islamia College University Peshawar,Public,KPK,Peshawar,1913,37,W2,Computer Science,STEM,2024,247,95,152,8,30.9,,29,,7,,,3.49,82.7,5.8,Mixed Urban-Rural,36453,,33,Yes,ICU Entry Test,Easy,45% / 100 marks,15
PK-KPK-003,Islamia College University Peshawar,Public,KPK,Peshawar,1913,37,W2,Computer Science,STEM,2025,213,86,127,7,30.4,2,11,200,,22,28,3.55,87.1,17.3,Mixed Urban-Rural,11468,18,0,Yes,ICU Entry Test,Easy,45% / 100 marks,17
PK-KPK-003,Islamia College University Peshawar,Public,KPK,Peshawar,1913,37,W2,Economics,Business,2022,763,423,340,27,28.3,56,101,606,133,,,3.61,68.1,12.7,Mostly Urban,14548,17,,Yes,ICU Entry Test,Easy,45% / 100 marks,15
PK-KPK-003,Islamia College University Peshawar,Public,KPK,Peshawar,1913,37,W2,Economics,Business,2023,737,505,232,21,35.1,,107,,64,8,56,2.68,70.6,15.2,Mixed Urban-Rural,8430,14,19,Yes,ICU Entry Test,Easy,45% / 100 marks,16
PK-KPK-003,Islamia College University Peshawar,Public,KPK,Peshawar,1913,37,W2,Economics,Business,2024,678,366,312,27,25.1,11,81,586,90,,57,3.52,71,16.8,Mostly Urban,40198,19,24,Yes,ICU Entry Test,Easy,45% / 100 marks,
PK-KPK-003,Islamia College University Peshawar,Public,KPK,Peshawar,1913,37,W2,Economics,Business,2025,798,407,391,32,24.9,2,90,706,12,,34,3.48,59.6,17.4,Mostly Urban,31012,13,14,Yes,ICU Entry Test,Easy,45% / 100 marks,20
PK-KPK-003,Islamia College University Peshawar,Public,KPK,Peshawar,1913,37,W2,Education,Arts & Social Sciences,2022,274,164,110,9,30.4,20,45,209,49,,78,2.85,65.9,12.8,,27084,,1,Yes,ICU Entry Test,Easy,45% / 100 marks,18
PK-KPK-003,Islamia College University Peshawar,Public,KPK,Peshawar,1913,37,W2,Education,Arts & Social Sciences,2023,300,169,131,9,33.3,18,22,260,47,58,55,3.62,59.4,12,Mostly Rural,21423,2,33,Yes,ICU Entry Test,Easy,45% / 100 marks,19
PK-KPK-003,Islamia College University Peshawar,Public,KPK,Peshawar,1913,37,W2,Education,Arts & Social Sciences,2024,315,185,130,9,35,,49,,,16,65,2.92,73.5,14.7,Mostly Rural,,20,8,Yes,ICU Entry Test,Easy,45% / 100 marks,14
PK-KPK-003,Islamia College University Peshawar,Public,KPK,Peshawar,1913,37,W2,Education,Arts & Social Sciences,2025,317,145,172,12,26.4,17,5,295,26,,25,2.77,65.7,7.2,Mostly Urban,39246,,21,Yes,ICU Entry Test,Easy,45% / 100 marks,15
PK-KPK-003,Islamia College University Peshawar,Public,KPK,Peshawar,1913,37,W2,Environmental Science,STEM,2022,616,374,242,17,36.2,47,117,452,5,6,54,3.53,56,8.5,Mostly Rural,34275,11,7,Yes,ICU Entry Test,Easy,45% / 100 marks,20
PK-KPK-003,Islamia College University Peshawar,Public,KPK,Peshawar,1913,37,W2,Environmental Science,STEM,2023,695,306,389,24,29,41,83,571,41,19,,,48.2,,Mostly Rural,36811,2,26,Yes,ICU Entry Test,Easy,45% / 100 marks,14
PK-KPK-003,Islamia College University Peshawar,Public,KPK,Peshawar,1913,37,W2,Environmental Science,STEM,2024,701,375,326,27,26,15,73,613,116,,18,2.74,50.6,12,Mixed Urban-Rural,16309,13,12,Yes,ICU Entry Test,Easy,45% / 100 marks,17
PK-KPK-003,Islamia College University Peshawar,Public,KPK,Peshawar,1913,37,W2,Environmental Science,STEM,2025,827,541,286,31,26.7,,27,,32,6,48,,54.8,,Mixed Urban-Rural,38308,3,32,Yes,ICU Entry Test,Easy,45% / 100 marks,15
PK-KPK-003,Islamia College University Peshawar,Public,KPK,Peshawar,1913,37,W2,Pharmacy,STEM,2022,765,500,265,26,29.4,,125,,39,4,4,3.15,76.5,16.6,Mostly Urban,8294,10,16,Yes,ICU Entry Test,Easy,45% / 100 marks,20
PK-KPK-003,Islamia College University Peshawar,Public,KPK,Peshawar,1913,37,W2,Pharmacy,STEM,2023,750,419,331,24,31.2,55,24,671,45,,71,3.42,72.5,14.1,Mostly Urban,,9,26,Yes,ICU Entry Test,Easy,45% / 100 marks,
PK-KPK-003,Islamia College University Peshawar,Public,KPK,Peshawar,1913,37,W2,Pharmacy,STEM,2024,907,515,392,26,34.9,5,141,761,103,11,33,2.63,80.4,,Mixed Urban-Rural,42451,,0,Yes,ICU Entry Test,Easy,45% / 100 marks,18
PK-KPK-003,Islamia College University Peshawar,Public,KPK,Peshawar,1913,37,W2,Pharmacy,STEM,2025,798,554,244,28,28.5,19,,,46,41,70,2.67,74.5,4.6,Mostly Rural,12097,6,13,Yes,ICU Entry Test,Easy,45% / 100 marks,16
PK-KPK-003,Islamia College University Peshawar,Public,KPK,Peshawar,1913,37,W2,Urdu,Arts & Social Sciences,2022,892,453,439,29,30.8,,,,22,35,11,2.75,36.7,16.3,Mostly Urban,28201,14,34,Yes,ICU Entry Test,Easy,45% / 100 marks,19
PK-KPK-003,Islamia College University Peshawar,Public,KPK,Peshawar,1913,37,W2,Urdu,Arts & Social Sciences,2023,967,445,522,32,30.2,34,89,844,168,31,74,3.45,45.3,2.4,Mixed Urban-Rural,23712,15,9,Yes,ICU Entry Test,Easy,45% / 100 marks,17
PK-KPK-003,Islamia College University Peshawar,Public,KPK,Peshawar,1913,37,W2,Urdu,Arts & Social Sciences,2024,1027,617,410,40,25.7,44,142,841,,42,80,2.76,44.5,4.9,Mixed Urban-Rural,25817,2,19,Yes,ICU Entry Test,Easy,45% / 100 marks,15
PK-KPK-003,Islamia College University Peshawar,Public,KPK,Peshawar,1913,37,W2,Urdu,Arts & Social Sciences,2025,868,467,401,33,26.3,35,67,766,135,46,26,,44.5,2.8,Mostly Urban,15929,11,19,Yes,ICU Entry Test,Easy,45% / 100 marks,17
PK-KPK-004,Khyber Medical University,Public,KPK,Peshawar,2007,32,W2,Biomedical Engineering,STEM,2022,367,144,223,11,33.4,,23,,49,53,69,3.33,72.7,15.2,,9354,10,20,Yes,MDCAT (PMC),Difficult,65% / 210 marks,18
PK-KPK-004,Khyber Medical University,Public,KPK,Peshawar,2007,32,W2,Biomedical Engineering,STEM,2023,423,259,164,13,32.5,17,76,330,58,44,50,3.32,75.9,1.5,Mostly Urban,21832,6,18,Yes,MDCAT (PMC),Difficult,65% / 210 marks,13
PK-KPK-004,Khyber Medical University,Public,KPK,Peshawar,2007,32,W2,Biomedical Engineering,STEM,2024,474,289,185,21,22.6,19,54,401,55,28,76,3.49,81.6,,Mostly Rural,39758,16,24,Yes,MDCAT (PMC),Difficult,65% / 210 marks,17
PK-KPK-004,Khyber Medical University,Public,KPK,Peshawar,2007,32,W2,Biomedical Engineering,STEM,2025,430,294,136,18,23.9,6,86,338,,1,59,3.51,77,,Mixed Urban-Rural,38159,,,Yes,MDCAT (PMC),Difficult,65% / 210 marks,
PK-KPK-004,Khyber Medical University,Public,KPK,Peshawar,2007,32,W2,Nursing,STEM,2022,459,195,264,14,32.8,13,55,391,77,22,,3.62,79.5,14.3,Mostly Rural,32782,12,21,Yes,MDCAT (PMC),Difficult,65% / 210 marks,14
PK-KPK-004,Khyber Medical University,Public,KPK,Peshawar,2007,32,W2,Nursing,STEM,2023,437,248,189,12,36.4,10,39,388,39,32,57,,91,9.9,,,9,16,Yes,MDCAT (PMC),Difficult,65% / 210 marks,16
PK-KPK-004,Khyber Medical University,Public,KPK,Peshawar,2007,32,W2,Nursing,STEM,2024,434,201,233,16,27.1,0,15,419,85,18,77,,86.9,6.6,Mostly Urban,33273,14,21,Yes,MDCAT (PMC),Difficult,65% / 210 marks,13
PK-KPK-004,Khyber Medical University,Public,KPK,Peshawar,2007,32,W2,Nursing,STEM,2025,482,322,160,16,30.1,22,35,425,61,23,28,3.33,86.4,11,Mixed Urban-Rural,17945,15,29,Yes,MDCAT (PMC),Difficult,65% / 210 marks,18
PK-KPK-004,Khyber Medical University,Public,KPK,Peshawar,2007,32,W2,Pharmacy,STEM,2022,798,444,354,24,33.2,0,133,665,54,53,61,,83.4,4.1,Mostly Rural,35238,20,19,Yes,MDCAT (PMC),Difficult,65% / 210 marks,15
PK-KPK-004,Khyber Medical University,Public,KPK,Peshawar,2007,32,W2,Pharmacy,STEM,2023,982,503,479,28,35.1,67,117,798,105,5,67,3.34,80.5,17.5,,20389,11,,Yes,MDCAT (PMC),Difficult,65% / 210 marks,16
PK-KPK-004,Khyber Medical University,Public,KPK,Peshawar,2007,32,W2,Pharmacy,STEM,2024,853,525,328,25,34.1,2,125,726,54,8,6,3.48,83.8,3.8,Mixed Urban-Rural,27791,15,20,Yes,MDCAT (PMC),Difficult,65% / 210 marks,15
PK-KPK-004,Khyber Medical University,Public,KPK,Peshawar,2007,32,W2,Pharmacy,STEM,2025,953,644,309,41,23.2,13,177,763,,28,32,2.72,74.7,7.3,Mixed Urban-Rural,25148,6,33,Yes,MDCAT (PMC),Difficult,65% / 210 marks,13
PK-KPK-004,Khyber Medical University,Public,KPK,Peshawar,2007,32,W2,Physiotherapy,STEM,2022,230,101,129,8,28.8,14,13,203,,11,,2.74,83.4,16.5,Mixed Urban-Rural,21183,,29,Yes,MDCAT (PMC),Difficult,65% / 210 marks,15
PK-KPK-004,Khyber Medical University,Public,KPK,Peshawar,2007,32,W2,Physiotherapy,STEM,2023,202,138,64,9,22.4,7,17,178,5,54,,2.8,78.4,6.1,Mostly Urban,32599,12,4,Yes,MDCAT (PMC),Difficult,65% / 210 marks,
PK-KPK-004,Khyber Medical University,Public,KPK,Peshawar,2007,32,W2,Physiotherapy,STEM,2024,233,139,94,7,33.3,2,40,191,26,,7,3.56,78.8,5.3,Mixed Urban-Rural,20975,9,19,Yes,MDCAT (PMC),Difficult,65% / 210 marks,15
PK-KPK-004,Khyber Medical University,Public,KPK,Peshawar,2007,32,W2,Physiotherapy,STEM,2025,231,101,130,10,23.1,,,,46,56,34,3.49,84.1,13.5,Mostly Urban,34581,20,,Yes,MDCAT (PMC),Difficult,65% / 210 marks,18
PK-KPK-004,Khyber Medical University,Public,KPK,Peshawar,2007,32,W2,Public Health,STEM,2022,408,228,180,13,31.4,26,28,354,11,2,24,2.86,67.6,7.5,,44360,18,13,Yes,MDCAT (PMC),Difficult,65% / 210 marks,14
PK-KPK-004,Khyber Medical University,Public,KPK,Peshawar,2007,32,W2,Public Health,STEM,2023,450,290,160,17,26.5,13,25,412,,23,8,3.41,72.6,1.6,,33448,1,29,Yes,MDCAT (PMC),Difficult,65% / 210 marks,17
PK-KPK-004,Khyber Medical University,Public,KPK,Peshawar,2007,32,W2,Public Health,STEM,2024,495,250,245,21,23.6,39,95,361,55,20,,3.19,72.9,,Mixed Urban-Rural,40560,5,,Yes,MDCAT (PMC),Difficult,65% / 210 marks,14
PK-KPK-004,Khyber Medical University,Public,KPK,Peshawar,2007,32,W2,Public Health,STEM,2025,431,190,241,17,25.4,6,31,394,9,54,11,3.44,60.3,5.5,Mixed Urban-Rural,13957,,,Yes,MDCAT (PMC),Difficult,65% / 210 marks,17
PK-KPK-009,Kohat University of Science & Technology,Public,KPK,Kohat,2001,54,W1,Civil Engineering,STEM,2022,141,92,49,5,28.2,,13,,11,41,17,2.83,75.9,16.9,Mostly Rural,,,27,Yes,KUST Entry Test,Easy,45% / 100 marks,8
PK-KPK-009,Kohat University of Science & Technology,Public,KPK,Kohat,2001,54,W1,Civil Engineering,STEM,2023,155,91,64,6,25.8,11,11,133,11,23,56,3.63,74.5,17.1,Mostly Urban,12189,11,2,Yes,KUST Entry Test,Easy,45% / 100 marks,9
PK-KPK-009,Kohat University of Science & Technology,Public,KPK,Kohat,2001,54,W1,Civil Engineering,STEM,2024,151,95,56,5,30.2,12,17,122,11,27,66,3.66,64.8,17.7,Mostly Rural,41295,16,22,Yes,KUST Entry Test,Easy,45% / 100 marks,12
PK-KPK-009,Kohat University of Science & Technology,Public,KPK,Kohat,2001,54,W1,Civil Engineering,STEM,2025,167,81,86,5,33.4,9,26,132,16,3,74,,71.6,15.8,Mostly Urban,8343,11,29,Yes,KUST Entry Test,Easy,45% / 100 marks,10
PK-KPK-009,Kohat University of Science & Technology,Public,KPK,Kohat,2001,54,W1,Computer Science,STEM,2022,48,20,28,5,9.6,2,6,40,,3,48,2.84,89.3,12.9,Mostly Urban,20028,4,29,Yes,KUST Entry Test,Easy,45% / 100 marks,10
PK-KPK-009,Kohat University of Science & Technology,Public,KPK,Kohat,2001,54,W1,Computer Science,STEM,2023,50,33,17,5,10,1,2,47,6,,23,3.37,76.6,12.6,Mostly Rural,16809,4,18,Yes,KUST Entry Test,Easy,45% / 100 marks,9
PK-KPK-009,Kohat University of Science & Technology,Public,KPK,Kohat,2001,54,W1,Computer Science,STEM,2024,54,25,29,5,10.8,4,8,42,,21,15,2.85,84.1,16.3,Mixed Urban-Rural,27221,20,4,Yes,KUST Entry Test,Easy,45% / 100 marks,9
PK-KPK-009,Kohat University of Science & Technology,Public,KPK,Kohat,2001,54,W1,Computer Science,STEM,2025,55,27,28,5,11,2,,,6,,79,,88.8,10.9,Mixed Urban-Rural,40541,3,,Yes,KUST Entry Test,Easy,45% / 100 marks,11
PK-KPK-009,Kohat University of Science & Technology,Public,KPK,Kohat,2001,54,W1,Electrical Engineering,STEM,2022,215,112,103,8,26.9,10,24,181,8,0,15,3.59,81.6,3.2,,12036,20,33,Yes,KUST Entry Test,Easy,45% / 100 marks,12
PK-KPK-009,Kohat University of Science & Technology,Public,KPK,Kohat,2001,54,W1,Electrical Engineering,STEM,2023,190,131,59,5,38,,18,,,10,24,3.29,73.7,16,Mostly Urban,29006,18,20,Yes,KUST Entry Test,Easy,45% / 100 marks,12
PK-KPK-009,Kohat University of Science & Technology,Public,KPK,Kohat,2001,54,W1,Electrical Engineering,STEM,2024,203,125,78,7,29,14,28,161,,23,80,3.59,73.4,11.1,,34340,19,13,Yes,KUST Entry Test,Easy,45% / 100 marks,12
PK-KPK-009,Kohat University of Science & Technology,Public,KPK,Kohat,2001,54,W1,Electrical Engineering,STEM,2025,232,152,80,9,25.8,18,34,180,43,49,74,3.36,76.7,9.5,Mostly Rural,16611,4,24,Yes,KUST Entry Test,Easy,45% / 100 marks,9
PK-KPK-009,Kohat University of Science & Technology,Public,KPK,Kohat,2001,54,W1,Mechanical Engineering,STEM,2022,352,240,112,11,32,,28,,27,7,,3.62,71,2.8,Mixed Urban-Rural,24962,13,21,Yes,KUST Entry Test,Easy,45% / 100 marks,12
PK-KPK-009,Kohat University of Science & Technology,Public,KPK,Kohat,2001,54,W1,Mechanical Engineering,STEM,2023,389,209,180,12,32.4,17,10,362,59,30,74,3.38,73.6,10.4,Mixed Urban-Rural,8178,,5,Yes,KUST Entry Test,Easy,45% / 100 marks,8
PK-KPK-009,Kohat University of Science & Technology,Public,KPK,Kohat,2001,54,W1,Mechanical Engineering,STEM,2024,330,151,179,10,33,20,1,309,11,10,23,2.76,73.8,16,Mixed Urban-Rural,35279,20,32,Yes,KUST Entry Test,Easy,45% / 100 marks,12
PK-KPK-009,Kohat University of Science & Technology,Public,KPK,Kohat,2001,54,W1,Mechanical Engineering,STEM,2025,395,175,220,11,35.9,,37,,23,,,2.72,66.8,13.3,,44816,19,7,Yes,KUST Entry Test,Easy,45% / 100 marks,8
PK-KPK-009,Kohat University of Science & Technology,Public,KPK,Kohat,2001,54,W1,Software Engineering,STEM,2022,489,319,170,14,34.9,32,17,440,,55,78,,86.7,3.1,Mostly Urban,22624,16,13,Yes,KUST Entry Test,Easy,45% / 100 marks,8
PK-KPK-009,Kohat University of Science & Technology,Public,KPK,Kohat,2001,54,W1,Software Engineering,STEM,2023,451,205,246,13,34.7,,31,,47,40,63,3.15,76.9,10.1,,11072,5,31,Yes,KUST Entry Test,Easy,45% / 100 marks,12
PK-KPK-009,Kohat University of Science & Technology,Public,KPK,Kohat,2001,54,W1,Software Engineering,STEM,2024,509,289,220,14,36.4,,65,,62,,,,82.5,,Mixed Urban-Rural,8646,10,21,Yes,KUST Entry Test,Easy,45% / 100 marks,9
PK-KPK-009,Kohat University of Science & Technology,Public,KPK,Kohat,2001,54,W1,Software Engineering,STEM,2025,532,240,292,22,24.2,6,32,494,97,40,,3.68,85.2,7.7,,29379,,33,Yes,KUST Entry Test,Easy,45% / 100 marks,9
PK-KPK-009,Kohat University of Science & Technology,Public,KPK,Kohat,2001,54,W1,Telecommunication,STEM,2022,196,113,83,6,32.7,4,3,189,33,,77,3.69,75.7,5.6,Mostly Rural,37344,9,16,Yes,KUST Entry Test,Easy,45% / 100 marks,12
PK-KPK-009,Kohat University of Science & Technology,Public,KPK,Kohat,2001,54,W1,Telecommunication,STEM,2023,219,107,112,6,36.5,10,8,201,38,,49,3.33,74.8,9.9,Mostly Urban,32832,20,1,Yes,KUST Entry Test,Easy,45% / 100 marks,9
PK-KPK-009,Kohat University of Science & Technology,Public,KPK,Kohat,2001,54,W1,Telecommunication,STEM,2024,198,141,57,7,28.3,15,33,150,11,27,33,3.59,78.9,5,Mostly Rural,36920,5,,Yes,KUST Entry Test,Easy,45% / 100 marks,11
PK-KPK-009,Kohat University of Science & Technology,Public,KPK,Kohat,2001,54,W1,Telecommunication,STEM,2025,197,141,56,5,39.4,5,8,184,38,17,,3.61,85.8,17.6,Mostly Urban,,12,30,Yes,KUST Entry Test,Easy,45% / 100 marks,12
PK-KPK-012,University of Agriculture Peshawar,Public,KPK,Peshawar,1981,2,W3,Agriculture,STEM,2022,1557,897,660,69,22.6,32,124,1401,235,,25,2.83,48.8,13.4,Mostly Rural,17771,15,,Yes,UAP Entry Test,Medium,50% / 100 marks,16
PK-KPK-012,University of Agriculture Peshawar,Public,KPK,Peshawar,1981,2,W3,Agriculture,STEM,2023,1527,1046,481,45,33.9,93,150,1284,245,59,64,2.8,54.3,17.4,Mostly Urban,,9,8,Yes,UAP Entry Test,Medium,50% / 100 marks,20
PK-KPK-012,University of Agriculture Peshawar,Public,KPK,Peshawar,1981,2,W3,Agriculture,STEM,2024,1415,701,714,61,23.2,28,30,1357,256,26,5,3.03,55.7,13.5,Mixed Urban-Rural,35508,20,10,Yes,UAP Entry Test,Medium,50% / 100 marks,
PK-KPK-012,University of Agriculture Peshawar,Public,KPK,Peshawar,1981,2,W3,Agriculture,STEM,2025,1617,766,851,57,28.4,,109,,226,27,71,3.11,63.8,7.6,Mostly Urban,38350,19,5,Yes,UAP Entry Test,Medium,50% / 100 marks,19
PK-KPK-012,University of Agriculture Peshawar,Public,KPK,Peshawar,1981,2,W3,Agronomy,STEM,2022,1367,864,503,62,22,54,141,1172,,,4,3.53,58.8,4.5,Mostly Urban,8005,18,2,Yes,UAP Entry Test,Medium,50% / 100 marks,18
PK-KPK-012,University of Agriculture Peshawar,Public,KPK,Peshawar,1981,2,W3,Agronomy,STEM,2023,1436,928,508,55,26.1,69,155,1212,49,54,75,3.26,59.4,9.9,,19692,5,,Yes,UAP Entry Test,Medium,50% / 100 marks,19
PK-KPK-012,University of Agriculture Peshawar,Public,KPK,Peshawar,1981,2,W3,Agronomy,STEM,2024,1532,1067,465,53,28.9,41,197,1294,256,50,63,2.89,45.4,5,Mixed Urban-Rural,26865,,,Yes,UAP Entry Test,Medium,50% / 100 marks,16
PK-KPK-012,University of Agriculture Peshawar,Public,KPK,Peshawar,1981,2,W3,Agronomy,STEM,2025,1440,1026,414,53,27.2,0,161,1279,127,23,56,2.86,49.1,13.7,Mostly Rural,17875,5,16,Yes,UAP Entry Test,Medium,50% / 100 marks,20
PK-KPK-012,University of Agriculture Peshawar,Public,KPK,Peshawar,1981,2,W3,Animal Husbandry,STEM,2022,1385,527,858,39,35.5,,269,,,3,67,3.07,48.4,13.3,Mostly Urban,38135,13,15,Yes,UAP Entry Test,Medium,50% / 100 marks,19
PK-KPK-012,University of Agriculture Peshawar,Public,KPK,Peshawar,1981,2,W3,Animal Husbandry,STEM,2023,1517,966,551,47,32.3,54,107,1356,105,33,28,3.47,49.6,14.6,Mostly Rural,41601,14,6,Yes,UAP Entry Test,Medium,50% / 100 marks,16
PK-KPK-012,University of Agriculture Peshawar,Public,KPK,Peshawar,1981,2,W3,Animal Husbandry,STEM,2024,1660,844,816,68,24.4,60,251,1349,330,45,65,3.24,48.3,11.9,Mostly Rural,32700,20,12,Yes,UAP Entry Test,Medium,50% / 100 marks,16
PK-KPK-012,University of Agriculture Peshawar,Public,KPK,Peshawar,1981,2,W3,Animal Husbandry,STEM,2025,1721,1197,524,70,24.6,39,323,1359,,9,47,3.09,60.5,10.3,Mixed Urban-Rural,37116,15,14,Yes,UAP Entry Test,Medium,50% / 100 marks,16
PK-KPK-012,University of Agriculture Peshawar,Public,KPK,Peshawar,1981,2,W3,Food Science & Technology,STEM,2022,1880,762,1118,53,35.5,146,116,1618,229,27,,2.91,69.7,7.5,Mostly Urban,18343,2,15,Yes,UAP Entry Test,Medium,50% / 100 marks,
PK-KPK-012,University of Agriculture Peshawar,Public,KPK,Peshawar,1981,2,W3,Food Science & Technology,STEM,2023,1749,1249,500,56,31.2,104,41,1604,145,7,16,,62,11.1,Mostly Urban,31876,13,35,Yes,UAP Entry Test,Medium,50% / 100 marks,19
PK-KPK-012,University of Agriculture Peshawar,Public,KPK,Peshawar,1981,2,W3,Food Science & Technology,STEM,2024,1901,1217,684,58,32.8,76,260,1565,,,7,3.56,64.6,13,Mixed Urban-Rural,,14,10,Yes,UAP Entry Test,Medium,50% / 100 marks,17
PK-KPK-012,University of Agriculture Peshawar,Public,KPK,Peshawar,1981,2,W3,Food Science & Technology,STEM,2025,2176,1548,628,71,30.6,,239,,38,39,5,3.01,68,7.2,Mostly Rural,26815,13,25,Yes,UAP Entry Test,Medium,50% / 100 marks,21
PK-KPK-012,University of Agriculture Peshawar,Public,KPK,Peshawar,1981,2,W3,Soil Science,STEM,2022,636,347,289,20,31.8,19,96,521,,,61,3.63,50.2,2.9,,10237,5,23,Yes,UAP Entry Test,Medium,50% / 100 marks,19
PK-KPK-012,University of Agriculture Peshawar,Public,KPK,Peshawar,1981,2,W3,Soil Science,STEM,2023,665,446,219,23,28.9,44,,,116,15,63,3.21,47.7,5.7,Mostly Rural,8640,3,,Yes,UAP Entry Test,Medium,50% / 100 marks,19
PK-KPK-012,University of Agriculture Peshawar,Public,KPK,Peshawar,1981,2,W3,Soil Science,STEM,2024,721,283,438,27,26.7,22,56,643,25,23,,2.76,41.1,16.2,Mostly Rural,28894,7,,Yes,UAP Entry Test,Medium,50% / 100 marks,19
PK-KPK-012,University of Agriculture Peshawar,Public,KPK,Peshawar,1981,2,W3,Soil Science,STEM,2025,606,383,223,20,30.3,5,51,550,107,36,13,2.86,50.8,4.8,Mostly Rural,,2,22,Yes,UAP Entry Test,Medium,50% / 100 marks,21
PK-KPK-002,University of Engineering & Technology Peshawar,Public,KPK,Peshawar,1952,29,W2,Civil Engineering,STEM,2022,473,270,203,19,24.9,0,49,424,,,51,3.13,72.1,2.5,Mixed Urban-Rural,29814,3,6,Yes,ECAT (KPK),Difficult,60% / 100 marks,26
PK-KPK-002,University of Engineering & Technology Peshawar,Public,KPK,Peshawar,1952,29,W2,Civil Engineering,STEM,2023,513,362,151,18,28.5,1,62,450,33,32,78,3.58,66.6,11.8,Mostly Rural,8629,4,,Yes,ECAT (KPK),Difficult,60% / 100 marks,25
